63988,0
64149,1
64518,0
64837,1
65012,0
65215,1
65222,0
65576,0
65578,1
65885,0
65886,1
66150,2
66179,3
66263,1
66433,3
66463,2
66660,3
66661,2
66888,2
66889,3
67007,0
67008,1
67200,2
67200,3
67312,0
67315,1
67426,3
67428,2
67527,0
67529,1
67668,3
67672,2
67942,0
67943,1
68296,3
68302,2
68550,0
68553,1
68658,3
68666,2
68751,0
68755,1
68864,3
68868,2
68993,0
69000,1
69138,3
69144,2
69239,1
69241,0
69357,3
69362,2
69435,0
69437,1
69576,2
69577,3
69631,0
69631,1
69842,2
69842,3
69849,0
69850,1
70092,0
70095,1
70101,3
70104,2
70384,0
70386,1
70390,3
70396,2
70698,3
70699,0
70703,2
70704,1
70911,3
70913,0
70914,2
70915,1
71055,0
71062,1
71066,3
71073,2
71188,3
71191,2
71208,0
71211,1
71602,2
71756,1
71868,3
72024,0
72136,2
72278,1
72408,3
72541,0
72998,2
73878,1
74580,3
74872,0
75031,2
75160,1
75311,3
75558,0
75695,2
76015,1
76526,3
77449,0
77819,2
78090,1
78963,3
79231,0
79484,2
80200,1
80966,3
81586,1
82366,2
84127,0
84481,2
84735,1
84963,3
85177,0
85351,2
85583,1
85798,3
85986,0
86173,2
86330,1
86499,3
86714,0
87124,2
87270,1
87420,3
87610,0
87762,2
87870,1
87992,3
88109,0
88226,2
88341,1
88449,3
88539,0
88661,2
88759,1
88870,3
88959,0
89080,2
89191,1
89299,3
89375,0
89488,2
89591,1
89680,3
89809,0
89918,2
90037,1
90132,3
90233,0
90331,2
90468,0
90571,3
90769,2
90884,1
91025,3
91108,0
91229,2
91343,1
91450,3
91600,0
91736,2
91865,1
91967,3
92147,2
92301,0
92438,3
92645,1
92768,2
92889,0
93003,3
93187,2
93285,1
93420,3
93528,0
93644,2
93767,1
93870,3
94004,0
94139,2
94336,0
94620,2
94760,1
94881,3
94997,0
95338,0
95583,2
95696,1
95850,3
95973,0
96091,2
96207,1
96339,3
96445,0
96835,2
97332,1
98153,3
99501,0
100978,2
102086,1
102245,2
102385,0
102456,3
102583,2
102618,1
102737,3
102779,0
102921,2
103081,1
103180,3
103392,2
103612,2
103772,2
103894,2
104049,2
104187,2
104287,1
104404,3
104516,0
104615,3
104626,2
104724,0
104739,1
104772,2
104772,3
105027,3
105028,2
105162,1
105259,3
105417,2
105587,2
105740,2
105862,1
105967,3
106109,0
106297,0
106454,0
106627,0
106748,3
106894,1
107031,3
107166,0
107264,2
107414,1
107492,3
107701,2
107742,1
107912,2
108104,2
108277,2
108417,2
108614,3
108791,2
108902,1
109067,0
109166,2
109313,1
109422,3
109546,0
109653,2
109782,1
109900,3
109993,0
110111,2
110213,1
110336,3
110430,0
110641,0
110817,0
110961,0
111128,0
111314,0
111480,0
111632,2
111731,1
111885,3
111980,0
112136,3
112328,1
112480,2
112628,0
112754,3
112910,1
113013,2
113124,0
113210,3
113327,2
113393,1
113551,2
113691,1
113715,2
113886,2
113995,1
114079,2
114272,1
114284,2
114442,3
114524,0
114649,2
115073,1
115415,3
115527,0
115626,2
115746,1
115870,3
116115,0
116481,0
116793,3
116896,1
117000,2
117128,0
117243,3
117500,2
117522,1
117899,1
117905,2
118229,0
118230,3
118426,0
118619,0
118682,3
118924,3
118931,0
119268,2
119270,1
119636,0
119645,3
119890,2
119891,0
119892,3
119893,1
120087,0
120091,1
120095,3
120098,2
120367,0
120372,1
120380,2
120380,3
120707,2
120824,1
120956,3
121079,0
121217,2
121331,1
121462,3
121582,0
121725,2
121846,1
121993,3
122183,3
122352,3
122479,0
122582,2
122708,1
122826,3
122958,0
123063,2
123181,1
123293,3
123413,0
123542,2
123668,1
123771,2
123923,1
124028,2
124298,2
124621,2
124899,2
125017,1
125126,2
125239,1
125320,2
125482,2
125657,2
125784,2
125795,1
125993,2
126117,1
126284,3
126497,3
126560,0
126778,2
126882,1
127034,3
127156,0
127281,2
127527,2
128001,1
128178,3
128472,0
128860,2
129441,1
129893,3
130152,0
130601,2
130860,1
131249,3
131486,0
131747,2
131932,1
132115,3
132336,0
132577,2
132765,1
132943,3
133112,0
133360,2
133784,0
133786,3
133787,1
133790,2
134161,0
134161,3
134165,1
134166,2
134499,3
134501,2
134880,2
134880,3
135211,0
135214,1
135547,0
135551,1
135916,3
135919,2
136247,3
136249,2
136613,0
136613,1
136967,1
136968,0
137335,3
137339,2
137668,3
137671,2
138026,0
138026,1
138401,0
138403,1
138750,0
138753,3
139086,0
139096,3
139435,1
139435,2
139796,1
139807,2
140148,3
140153,0
140487,0
140488,3
140832,2
140842,0
141200,2
141202,0
141527,0
141536,2
141915,3
141921,1
142281,1
142290,3
142618,3
142623,1
142934,2
143051,0
143213,3
143304,1
143427,2
143525,0
143637,3
143731,1
143836,2
143952,0
144037,3
144157,1
144236,2
144462,2
144603,2
144747,2
144889,2
145023,2
145162,2
145298,2
145445,0
145500,3
145523,1
145727,3
145737,0
146009,1
146204,1
146371,1
146530,1
146702,0
146785,3
146904,3
147109,1
147266,2
147324,1
147437,2
147535,0
147651,3
147747,1
147874,2
147963,0
148081,3
148179,1
148289,2
148387,0
148506,3
148636,1
148807,2
148950,2
149112,2
149236,2
149458,3
149697,2
149927,3
150068,2
150186,3
150307,2
150464,3
150634,2
150739,3
150867,2
150967,3
151090,2
151156,3
151319,1
151389,0
151610,0
151614,2
151817,2
151822,0
151995,0
152003,2
152130,2
152166,0
152352,2
152395,0
152591,2
152670,0
152910,1
153070,2
153234,1
153376,2
153463,0
153614,3
153726,0
153880,2
153986,1
154142,3
154222,0
154358,2
154513,2
154700,2
154868,0
155067,0
155267,1
155455,1
155675,3
155785,0
155941,2
156053,1
156206,3
156310,0
156448,2
156565,1
156746,3
156944,0
157383,2
157768,1
158107,3
158494,0
158837,2
159203,1
159532,3
159912,0
160106,2
160239,1
160372,3
160472,0
160610,2
160698,1
160823,3
160922,0
161038,2
161146,1
161256,3
161365,0
161468,2
161581,1
161684,3
161801,0
161914,2
162033,1
162151,3
162264,0
162393,2
162501,1
162623,3
162831,3
162912,0
163102,0
163200,2
163369,1
163490,3
163646,0
163746,2
163867,1
164000,3
164117,0
164253,2
164373,1
164495,3
164585,0
164727,2
164817,1
164955,3
165076,0
165187,2
165320,1
165437,3
165558,0
165698,2
165809,1
165964,3
166102,0
166230,2
166372,1
166473,2
166680,2
167034,0
167152,3
167348,1
167701,3
167812,0
168008,2
168138,1
168277,3
168393,0
168520,2
168644,1
168781,3
168895,0
169024,2
169188,1
169336,2
169513,0
169606,3
169771,1
169865,2
169991,0
170094,3
170282,1
170420,2
170530,0
170661,3
170926,3
171103,2
171243,1
171442,0
171589,3
171757,2
171876,1
171981,0
172250,0
172356,1
172484,2
172565,3
172686,0
172780,1
172918,2
172972,3
173070,0
173136,1
173338,2
173386,3
173467,0
173572,1
173767,3
173834,2
173942,1
173983,0
174188,3
174240,2
174355,1
174402,0
174608,3
174670,2
174775,1
174816,0
175060,2
175149,0
175217,1
175338,2
175389,3
175545,0
175610,1
175695,2
175735,3
175947,1
176040,0
176100,3
176343,0
176469,2
176661,0
176702,3
176810,2
176996,0
177198,1
177205,2
177423,3
177520,2
177543,1
177709,0
177722,3
177942,2
177945,1
178113,3
178123,0
178335,1
178335,2
178496,0
178497,3
178684,2
178687,1
178884,0
178907,3
179123,2
179133,1
179316,3
179330,0
179527,2
179548,1
179806,0
179842,3
180174,1
180398,2
180406,1
180588,2
180678,0
180805,3
180936,1
181036,2
181132,0
181249,3
181400,1
181530,2
181673,0
181898,3
182272,2
182519,1
182652,3
182768,0
182884,3
183039,0
183160,2
183231,0
183339,2
183481,2
183595,1
183721,2
183874,0
183910,3
184059,3
184209,3
184404,3
184553,1
184733,2
184759,1
184904,2
185048,0
185069,2
185289,0
185441,3
185567,1
185733,2
185751,1
185885,2
186045,2
186109,1
186217,2
186350,0
186392,3
186584,3
186673,0
186831,2
186876,0
187017,2
187093,1
187205,2
187337,1
187538,0
187743,3
187758,0
187937,0
187939,3
188229,0
188242,3
188446,3
188507,0
188712,0
188774,2
188934,1
189084,2
189220,0
189248,2
189443,0
189519,3
189727,3
189737,0
191220,1
191222,3
191224,2
191225,0
191484,2
191610,1
191732,3
191836,0
191965,2
192071,1
192253,3
192303,0
192504,2
192562,1
192731,3
192968,2
192969,3
